"family","Count","MonthYear","Temp","Year","Month","Precip"
"HETEROCERIDAE",0,"11.1996",4.9,1996,11,69
"HETEROCERIDAE",0,"12.1996",-0.5,1996,12,28
"HETEROCERIDAE",0,"1.1997",-1.2,1997,1,5
"HETEROCERIDAE",0,"2.1997",3.2,1997,2,61
"HETEROCERIDAE",0,"3.1997",4.1,1997,3,20
"HETEROCERIDAE",0,"4.1997",6.3,1997,4,30
"HETEROCERIDAE",2,"5.1997",10.8,1997,5,73
"HETEROCERIDAE",2,"6.1997",16.2,1997,6,51
"HETEROCERIDAE",26,"7.1997",18.7,1997,7,55
"HETEROCERIDAE",18,"8.1997",20.6,1997,8,25
"HETEROCERIDAE",0,"9.1997",14.8,1997,9,41
"HETEROCERIDAE",0,"10.1997",8.4,1997,10,69
"HETEROCERIDAE",0,"11.1997",3.9,1997,11,44
"HETEROCERIDAE",0,"12.1997",2.7,1997,12,52
"HETEROCERIDAE",0,"1.1998",2.9,1998,1,49
"HETEROCERIDAE",0,"2.1998",5.1,1998,2,51
"HETEROCERIDAE",0,"3.1998",3.7,1998,3,48
"HETEROCERIDAE",1,"4.1998",7.7,1998,4,60
"HETEROCERIDAE",2,"5.1998",13,1998,5,33
"HETEROCERIDAE",4,"6.1998",15.4,1998,6,85
"HETEROCERIDAE",14,"7.1998",15.9,1998,7,97
"HETEROCERIDAE",1,"8.1998",15.7,1998,8,58
"HETEROCERIDAE",0,"9.1998",14.3,1998,9,70
"HETEROCERIDAE",0,"10.1998",9.3,1998,10,118
"HETEROCERIDAE",0,"11.1998",1.5,1998,11,43
"HETEROCERIDAE",0,"12.1998",1.2,1998,12,59
"HETEROCERIDAE",0,"1.1999",2.2,1999,1,64
"HETEROCERIDAE",0,"2.1999",1,1999,2,48
"HETEROCERIDAE",0,"3.1999",4.1,1999,3,45
"HETEROCERIDAE",0,"4.1999",8.4,1999,4,52
"HETEROCERIDAE",0,"5.1999",11.6,1999,5,57
"HETEROCERIDAE",0,"6.1999",15.7,1999,6,106
"HETEROCERIDAE",15,"7.1999",19,1999,7,40
"HETEROCERIDAE",12,"8.1999",17.7,1999,8,109
"HETEROCERIDAE",0,"9.1999",16.8,1999,9,51
"HETEROCERIDAE",0,"10.1999",9.8,1999,10,55
"HETEROCERIDAE",0,"11.1999",5.3,1999,11,29
"HETEROCERIDAE",0,"12.1999",2.8,1999,12,112
"HETEROCERIDAE",0,"1.2000",2.6,2000,1,44
"HETEROCERIDAE",0,"2.2000",3.9,2000,2,44
"HETEROCERIDAE",0,"3.2000",4.2,2000,3,55
"HETEROCERIDAE",0,"4.2000",9.5,2000,4,44
"HETEROCERIDAE",4,"5.2000",13.9,2000,5,35
"HETEROCERIDAE",25,"6.2000",15.5,2000,6,81
"HETEROCERIDAE",2,"7.2000",16.4,2000,7,39
"HETEROCERIDAE",0,"8.2000",16.6,2000,8,47
"HETEROCERIDAE",0,"9.2000",13.7,2000,9,67
"HETEROCERIDAE",0,"10.2000",12.1,2000,10,61
"HETEROCERIDAE",0,"11.2000",7.1,2000,11,67
"HETEROCERIDAE",0,"12.2000",4.3,2000,12,58
"HETEROCERIDAE",0,"1.2001",1.8,2001,1,39
"HETEROCERIDAE",0,"2.2001",1,2001,2,40
"HETEROCERIDAE",0,"3.2001",1.9,2001,3,28
"HETEROCERIDAE",0,"4.2001",6.6,2001,4,55
"HETEROCERIDAE",0,"5.2001",12.8,2001,5,27
"HETEROCERIDAE",1,"6.2001",14.6,2001,6,61
"HETEROCERIDAE",50,"7.2001",19,2001,7,37
"HETEROCERIDAE",1,"8.2001",18,2001,8,102
"HETEROCERIDAE",0,"9.2001",13.3,2001,9,117
"HETEROCERIDAE",0,"10.2001",12.4,2001,10,42
"HETEROCERIDAE",0,"11.2001",4.9,2001,11,46
"HETEROCERIDAE",0,"12.2001",0.9,2001,12,49
"HETEROCERIDAE",0,"1.2002",2.7,2002,1,68
"HETEROCERIDAE",0,"2.2002",4.7,2002,2,82
"HETEROCERIDAE",0,"3.2002",4.9,2002,3,29
"HETEROCERIDAE",0,"4.2002",7.8,2002,4,31
"HETEROCERIDAE",0,"5.2002",13.7,2002,5,53
"HETEROCERIDAE",4,"6.2002",17,2002,6,78
"HETEROCERIDAE",6,"7.2002",18.5,2002,7,89
"HETEROCERIDAE",1,"8.2002",20.3,2002,8,65
"HETEROCERIDAE",0,"9.2002",15.6,2002,9,36
"HETEROCERIDAE",0,"10.2002",7.9,2002,10,111
"HETEROCERIDAE",0,"11.2002",3.9,2002,11,66
"HETEROCERIDAE",0,"12.2002",-0.1,2002,12,26
"HETEROCERIDAE",0,"1.2003",0.2,2003,1,42
"HETEROCERIDAE",0,"2.2003",-1.2,2003,2,10
"HETEROCERIDAE",0,"3.2003",3.4,2003,3,10
"HETEROCERIDAE",0,"4.2003",7.4,2003,4,42
"HETEROCERIDAE",0,"5.2003",13,2003,5,57
"HETEROCERIDAE",1,"6.2003",17.3,2003,6,49
"HETEROCERIDAE",8,"7.2003",19.2,2003,7,86
"HETEROCERIDAE",16,"8.2003",18.9,2003,8,43
"HETEROCERIDAE",0,"9.2003",14.9,2003,9,45
"HETEROCERIDAE",0,"10.2003",7.3,2003,10,48
"HETEROCERIDAE",0,"11.2003",6.1,2003,11,44
"HETEROCERIDAE",0,"12.2003",4,2003,12,52
"HETEROCERIDAE",0,"1.2004",-0.6,2004,1,61
"HETEROCERIDAE",0,"2.2004",2.1,2004,2,36
"HETEROCERIDAE",0,"3.2004",4.1,2004,3,35
"HETEROCERIDAE",0,"4.2004",8.7,2004,4,31
"HETEROCERIDAE",0,"5.2004",12.5,2004,5,30
"HETEROCERIDAE",2,"6.2004",14.9,2004,6,68
"HETEROCERIDAE",12,"7.2004",16.3,2004,7,113
"HETEROCERIDAE",10,"8.2004",18.7,2004,8,85
"HETEROCERIDAE",0,"9.2004",14.6,2004,9,49
"HETEROCERIDAE",0,"10.2004",10.1,2004,10,79
"HETEROCERIDAE",0,"11.2004",4.8,2004,11,48
"HETEROCERIDAE",0,"12.2004",4,2004,12,53
"HETEROCERIDAE",0,"1.2005",3.4,2005,1,45
"HETEROCERIDAE",0,"2.2005",0.4,2005,2,45
"HETEROCERIDAE",0,"3.2005",1.6,2005,3,36
"HETEROCERIDAE",0,"4.2005",8.1,2005,4,14
"HETEROCERIDAE",0,"5.2005",12.2,2005,5,46
"HETEROCERIDAE",4,"6.2005",15.4,2005,6,45
"HETEROCERIDAE",54,"7.2005",18.7,2005,7,82
"HETEROCERIDAE",10,"8.2005",16.6,2005,8,61
"HETEROCERIDAE",0,"10.2005",11.6,2005,10,50
"HETEROCERIDAE",0,"11.2005",5.6,2005,11,40
"HETEROCERIDAE",0,"12.2005",2.5,2005,12,57
"HETEROCERIDAE",0,"1.2006",-1.4,2006,1,20
"HETEROCERIDAE",0,"2.2006",0.4,2006,2,45
"HETEROCERIDAE",0,"3.2006",0.2,2006,3,39
"HETEROCERIDAE",0,"4.2006",6.9,2006,4,45
"HETEROCERIDAE",0,"5.2006",12.3,2006,5,66
"HETEROCERIDAE",11,"6.2006",16.7,2006,6,30
"HETEROCERIDAE",102,"7.2006",21.2,2006,7,23
"HETEROCERIDAE",17,"8.2006",18.2,2006,8,156
"HETEROCERIDAE",0,"9.2006",16.8,2006,9,35
"HETEROCERIDAE",0,"10.2006",12.9,2006,10,77
"HETEROCERIDAE",0,"11.2006",7.5,2006,11,70
"HETEROCERIDAE",0,"12.2006",6.9,2006,12,60
"HETEROCERIDAE",0,"1.2007",5,2007,1,92
"HETEROCERIDAE",0,"2.2007",2.3,2007,2,59
"HETEROCERIDAE",0,"3.2007",6.3,2007,3,34
"HETEROCERIDAE",0,"4.2007",9.6,2007,4,11
"HETEROCERIDAE",1,"5.2007",13.2,2007,5,61
"HETEROCERIDAE",22,"6.2007",17.4,2007,6,110
"HETEROCERIDAE",3,"7.2007",17.2,2007,7,144
"HETEROCERIDAE",1,"8.2007",17.8,2007,8,69
"HETEROCERIDAE",0,"9.2007",13.7,2007,9,72
"HETEROCERIDAE",0,"10.2007",9.4,2007,10,30
"HETEROCERIDAE",0,"11.2007",4.7,2007,11,37
"HETEROCERIDAE",0,"12.2007",3.8,2007,12,54
"HETEROCERIDAE",0,"1.2008",3.9,2008,1,61
"HETEROCERIDAE",0,"2.2008",4.9,2008,2,30
"HETEROCERIDAE",0,"3.2008",4.3,2008,3,59
"HETEROCERIDAE",0,"4.2008",8.1,2008,4,47
"HETEROCERIDAE",0,"5.2008",13.9,2008,5,23
"HETEROCERIDAE",1,"6.2008",16.6,2008,6,33
"HETEROCERIDAE",8,"7.2008",18.7,2008,7,56
"HETEROCERIDAE",1,"8.2008",17.8,2008,8,128
"HETEROCERIDAE",0,"9.2008",14,2008,9,52
"HETEROCERIDAE",0,"10.2008",10.4,2008,10,76
"HETEROCERIDAE",0,"11.2008",5.7,2008,11,56
"HETEROCERIDAE",0,"12.2008",3,2008,12,50
"HETEROCERIDAE",0,"1.2009",0.9,2009,1,28
"HETEROCERIDAE",0,"2.2009",0.8,2009,2,38
"HETEROCERIDAE",0,"3.2009",4,2009,3,39
"HETEROCERIDAE",0,"4.2009",9.8,2009,4,6
"HETEROCERIDAE",2,"5.2009",12.8,2009,5,58
"HETEROCERIDAE",2,"6.2009",15,2009,6,68
"HETEROCERIDAE",4,"7.2009",18.8,2009,7,83
"HETEROCERIDAE",4,"8.2009",18.5,2009,8,45
"HETEROCERIDAE",0,"9.2009",15.3,2009,9,41
"HETEROCERIDAE",0,"10.2009",8.4,2009,10,70
"HETEROCERIDAE",0,"11.2009",6.6,2009,11,89
"HETEROCERIDAE",0,"12.2009",1,2009,12,49
"HYDROPHILIDAE",0,"1.1992",2.4,1992,1,34
"HYDROPHILIDAE",0,"2.1992",3.5,1992,2,38
"HYDROPHILIDAE",0,"3.1992",4.7,1992,3,56
"HYDROPHILIDAE",0,"4.1992",7.1,1992,4,54
"HYDROPHILIDAE",0,"5.1992",13.8,1992,5,18
"HYDROPHILIDAE",2,"6.1992",18.5,1992,6,1
"HYDROPHILIDAE",19,"7.1992",19.1,1992,7,51
"HYDROPHILIDAE",8,"8.1992",17.7,1992,8,104
"HYDROPHILIDAE",1,"9.1992",13.7,1992,9,37
"HYDROPHILIDAE",0,"10.1992",7.1,1992,10,67
"HYDROPHILIDAE",0,"11.1992",4.6,1992,11,96
"HYDROPHILIDAE",0,"12.1992",2.9,1992,12,42
"HYDROPHILIDAE",0,"1.1993",2.1,1993,1,74
"HYDROPHILIDAE",0,"2.1993",1.6,1993,2,27
"HYDROPHILIDAE",0,"3.1993",3.4,1993,3,16
"HYDROPHILIDAE",2,"4.1993",8.3,1993,4,15
"HYDROPHILIDAE",3,"5.1993",14.2,1993,5,23
"HYDROPHILIDAE",5,"6.1993",15.2,1993,6,34
"HYDROPHILIDAE",3,"7.1993",15.8,1993,7,114
"HYDROPHILIDAE",0,"8.1993",15.2,1993,8,64
"HYDROPHILIDAE",0,"10.1993",8.1,1993,10,66
"HYDROPHILIDAE",0,"11.1993",1.9,1993,11,40
"HYDROPHILIDAE",0,"12.1993",2.9,1993,12,91
"HYDROPHILIDAE",0,"1.1994",2.9,1994,1,84
"HYDROPHILIDAE",0,"2.1994",-0.9,1994,2,46
"HYDROPHILIDAE",0,"3.1994",3.8,1994,3,79
"HYDROPHILIDAE",0,"4.1994",8.3,1994,4,41
"HYDROPHILIDAE",0,"5.1994",11.7,1994,5,30
"HYDROPHILIDAE",10,"6.1994",14.5,1994,6,61
"HYDROPHILIDAE",141,"7.1994",20.6,1994,7,4
"HYDROPHILIDAE",95,"8.1994",18.3,1994,8,84
"HYDROPHILIDAE",3,"9.1994",13.7,1994,9,143
"HYDROPHILIDAE",0,"10.1994",8.5,1994,10,48
"HYDROPHILIDAE",0,"11.1994",6,1994,11,49
"HYDROPHILIDAE",0,"12.1994",4.4,1994,12,95
"HYDROPHILIDAE",0,"1.1995",0.6,1995,1,84
"HYDROPHILIDAE",0,"2.1995",4,1995,2,68
"HYDROPHILIDAE",0,"3.1995",3.5,1995,3,37
"HYDROPHILIDAE",0,"4.1995",7,1995,4,53
"HYDROPHILIDAE",1,"5.1995",11.3,1995,5,53
"HYDROPHILIDAE",3,"6.1995",15.4,1995,6,53
"HYDROPHILIDAE",167,"7.1995",18.7,1995,7,40
"HYDROPHILIDAE",77,"8.1995",19.3,1995,8,24
"HYDROPHILIDAE",1,"9.1995",13.9,1995,9,89
"HYDROPHILIDAE",0,"10.1995",12.2,1995,10,40
"HYDROPHILIDAE",0,"11.1995",3,1995,11,42
"HYDROPHILIDAE",0,"12.1995",-1.4,1995,12,22
"HYDROPHILIDAE",0,"1.1996",-1.6,1996,1,7
"HYDROPHILIDAE",0,"2.1996",-2.7,1996,2,28
"HYDROPHILIDAE",0,"3.1996",0.3,1996,3,13
"HYDROPHILIDAE",0,"4.1996",7.6,1996,4,18
"HYDROPHILIDAE",0,"5.1996",9.8,1996,5,90
"HYDROPHILIDAE",0,"6.1996",15,1996,6,36
"HYDROPHILIDAE",11,"7.1996",15.9,1996,7,57
"HYDROPHILIDAE",24,"8.1996",18.7,1996,8,43
"HYDROPHILIDAE",2,"9.1996",12.3,1996,9,55
"HYDROPHILIDAE",0,"10.1996",10.3,1996,10,42
"HYDROPHILIDAE",0,"11.1996",4.9,1996,11,69
"HYDROPHILIDAE",0,"12.1996",-0.5,1996,12,28
"HYDROPHILIDAE",0,"1.1997",-1.2,1997,1,5
"HYDROPHILIDAE",0,"2.1997",3.2,1997,2,61
"HYDROPHILIDAE",0,"3.1997",4.1,1997,3,20
"HYDROPHILIDAE",0,"4.1997",6.3,1997,4,30
"HYDROPHILIDAE",4,"5.1997",10.8,1997,5,73
"HYDROPHILIDAE",7,"6.1997",16.2,1997,6,51
"HYDROPHILIDAE",66,"7.1997",18.7,1997,7,55
"HYDROPHILIDAE",213,"8.1997",20.6,1997,8,25
"HYDROPHILIDAE",12,"9.1997",14.8,1997,9,41
"HYDROPHILIDAE",1,"10.1997",8.4,1997,10,69
"HYDROPHILIDAE",0,"11.1997",3.9,1997,11,44
"HYDROPHILIDAE",0,"12.1997",2.7,1997,12,52
"HYDROPHILIDAE",0,"1.1998",2.9,1998,1,49
"HYDROPHILIDAE",0,"2.1998",5.1,1998,2,51
"HYDROPHILIDAE",0,"3.1998",3.7,1998,3,48
"HYDROPHILIDAE",7,"4.1998",7.7,1998,4,60
"HYDROPHILIDAE",2,"5.1998",13,1998,5,33
"HYDROPHILIDAE",11,"6.1998",15.4,1998,6,85
"HYDROPHILIDAE",29,"7.1998",15.9,1998,7,97
"HYDROPHILIDAE",9,"8.1998",15.7,1998,8,58
"HYDROPHILIDAE",3,"9.1998",14.3,1998,9,70
"HYDROPHILIDAE",0,"10.1998",9.3,1998,10,118
"HYDROPHILIDAE",0,"11.1998",1.5,1998,11,43
"HYDROPHILIDAE",0,"12.1998",1.2,1998,12,59
"HYDROPHILIDAE",0,"1.1999",2.2,1999,1,64
"HYDROPHILIDAE",0,"2.1999",1,1999,2,48
"HYDROPHILIDAE",0,"3.1999",4.1,1999,3,45
"HYDROPHILIDAE",0,"4.1999",8.4,1999,4,52
"HYDROPHILIDAE",0,"5.1999",11.6,1999,5,57
"HYDROPHILIDAE",6,"6.1999",15.7,1999,6,106
"HYDROPHILIDAE",129,"7.1999",19,1999,7,40
"HYDROPHILIDAE",80,"8.1999",17.7,1999,8,109
"HYDROPHILIDAE",11,"9.1999",16.8,1999,9,51
"HYDROPHILIDAE",0,"10.1999",9.8,1999,10,55
"HYDROPHILIDAE",0,"11.1999",5.3,1999,11,29
"HYDROPHILIDAE",0,"12.1999",2.8,1999,12,112
"HYDROPHILIDAE",0,"1.2000",2.6,2000,1,44
"HYDROPHILIDAE",0,"2.2000",3.9,2000,2,44
"HYDROPHILIDAE",0,"3.2000",4.2,2000,3,55
"HYDROPHILIDAE",0,"4.2000",9.5,2000,4,44
"HYDROPHILIDAE",8,"5.2000",13.9,2000,5,35
"HYDROPHILIDAE",53,"6.2000",15.5,2000,6,81
"HYDROPHILIDAE",14,"7.2000",16.4,2000,7,39
"HYDROPHILIDAE",8,"8.2000",16.6,2000,8,47
"HYDROPHILIDAE",1,"9.2000",13.7,2000,9,67
"HYDROPHILIDAE",0,"10.2000",12.1,2000,10,61
"HYDROPHILIDAE",0,"11.2000",7.1,2000,11,67
"HYDROPHILIDAE",0,"12.2000",4.3,2000,12,58
"HYDROPHILIDAE",0,"1.2001",1.8,2001,1,39
"HYDROPHILIDAE",0,"2.2001",1,2001,2,40
"HYDROPHILIDAE",0,"3.2001",1.9,2001,3,28
"HYDROPHILIDAE",0,"4.2001",6.6,2001,4,55
"HYDROPHILIDAE",0,"5.2001",12.8,2001,5,27
"HYDROPHILIDAE",0,"6.2001",14.6,2001,6,61
"HYDROPHILIDAE",63,"7.2001",19,2001,7,37
"HYDROPHILIDAE",19,"8.2001",18,2001,8,102
"HYDROPHILIDAE",1,"9.2001",13.3,2001,9,117
"HYDROPHILIDAE",0,"10.2001",12.4,2001,10,42
"HYDROPHILIDAE",0,"11.2001",4.9,2001,11,46
"HYDROPHILIDAE",0,"12.2001",0.9,2001,12,49
"HYDROPHILIDAE",0,"1.2002",2.7,2002,1,68
"HYDROPHILIDAE",0,"2.2002",4.7,2002,2,82
"HYDROPHILIDAE",0,"3.2002",4.9,2002,3,29
"HYDROPHILIDAE",0,"4.2002",7.8,2002,4,31
"HYDROPHILIDAE",1,"5.2002",13.7,2002,5,53
"HYDROPHILIDAE",10,"6.2002",17,2002,6,78
"HYDROPHILIDAE",80,"7.2002",18.5,2002,7,89
"HYDROPHILIDAE",118,"8.2002",20.3,2002,8,65
"HYDROPHILIDAE",1,"9.2002",15.6,2002,9,36
"HYDROPHILIDAE",0,"10.2002",7.9,2002,10,111
"HYDROPHILIDAE",0,"11.2002",3.9,2002,11,66
"HYDROPHILIDAE",0,"12.2002",-0.1,2002,12,26
"HYDROPHILIDAE",0,"1.2003",0.2,2003,1,42
"HYDROPHILIDAE",0,"2.2003",-1.2,2003,2,10
"HYDROPHILIDAE",0,"3.2003",3.4,2003,3,10
"HYDROPHILIDAE",0,"4.2003",7.4,2003,4,42
"HYDROPHILIDAE",1,"5.2003",13,2003,5,57
"HYDROPHILIDAE",15,"6.2003",17.3,2003,6,49
"HYDROPHILIDAE",73,"7.2003",19.2,2003,7,86
"HYDROPHILIDAE",60,"8.2003",18.9,2003,8,43
"HYDROPHILIDAE",0,"9.2003",14.9,2003,9,45
"HYDROPHILIDAE",0,"10.2003",7.3,2003,10,48
"HYDROPHILIDAE",0,"11.2003",6.1,2003,11,44
"HYDROPHILIDAE",0,"12.2003",4,2003,12,52
"HYDROPHILIDAE",0,"1.2004",-0.6,2004,1,61
"HYDROPHILIDAE",0,"2.2004",2.1,2004,2,36
"HYDROPHILIDAE",0,"3.2004",4.1,2004,3,35
"HYDROPHILIDAE",0,"4.2004",8.7,2004,4,31
"HYDROPHILIDAE",2,"5.2004",12.5,2004,5,30
"HYDROPHILIDAE",31,"7.2004",16.3,2004,7,113
"HYDROPHILIDAE",31,"8.2004",18.7,2004,8,85
"HYDROPHILIDAE",6,"9.2004",14.6,2004,9,49
"HYDROPHILIDAE",0,"11.2004",4.8,2004,11,48
"HYDROPHILIDAE",0,"12.2004",4,2004,12,53
"HYDROPHILIDAE",0,"1.2005",3.4,2005,1,45
"HYDROPHILIDAE",0,"2.2005",0.4,2005,2,45
"HYDROPHILIDAE",0,"3.2005",1.6,2005,3,36
"HYDROPHILIDAE",0,"4.2005",8.1,2005,4,14
"HYDROPHILIDAE",10,"6.2005",15.4,2005,6,45
"HYDROPHILIDAE",104,"7.2005",18.7,2005,7,82
"HYDROPHILIDAE",23,"8.2005",16.6,2005,8,61
"HYDROPHILIDAE",7,"9.2005",15.4,2005,9,27
"HYDROPHILIDAE",0,"10.2005",11.6,2005,10,50
"HYDROPHILIDAE",0,"11.2005",5.6,2005,11,40
"HYDROPHILIDAE",0,"12.2005",2.5,2005,12,57
"HYDROPHILIDAE",0,"1.2006",-1.4,2006,1,20
"HYDROPHILIDAE",0,"2.2006",0.4,2006,2,45
"HYDROPHILIDAE",0,"3.2006",0.2,2006,3,39
"HYDROPHILIDAE",0,"4.2006",6.9,2006,4,45
"HYDROPHILIDAE",1,"5.2006",12.3,2006,5,66
"HYDROPHILIDAE",25,"6.2006",16.7,2006,6,30
"HYDROPHILIDAE",99,"7.2006",21.2,2006,7,23
"HYDROPHILIDAE",28,"8.2006",18.2,2006,8,156
"HYDROPHILIDAE",4,"9.2006",16.8,2006,9,35
"HYDROPHILIDAE",1,"10.2006",12.9,2006,10,77
"HYDROPHILIDAE",0,"11.2006",7.5,2006,11,70
"HYDROPHILIDAE",0,"12.2006",6.9,2006,12,60
"HYDROPHILIDAE",0,"1.2007",5,2007,1,92
"HYDROPHILIDAE",0,"2.2007",2.3,2007,2,59
"HYDROPHILIDAE",0,"3.2007",6.3,2007,3,34
"HYDROPHILIDAE",0,"4.2007",9.6,2007,4,11
"HYDROPHILIDAE",5,"5.2007",13.2,2007,5,61
"HYDROPHILIDAE",15,"6.2007",17.4,2007,6,110
"HYDROPHILIDAE",3,"7.2007",17.2,2007,7,144
"HYDROPHILIDAE",54,"8.2007",17.8,2007,8,69
"HYDROPHILIDAE",5,"9.2007",13.7,2007,9,72
"HYDROPHILIDAE",0,"10.2007",9.4,2007,10,30
"HYDROPHILIDAE",0,"11.2007",4.7,2007,11,37
"HYDROPHILIDAE",0,"12.2007",3.8,2007,12,54
"HYDROPHILIDAE",0,"1.2008",3.9,2008,1,61
"HYDROPHILIDAE",0,"2.2008",4.9,2008,2,30
"HYDROPHILIDAE",0,"3.2008",4.3,2008,3,59
"HYDROPHILIDAE",0,"4.2008",8.1,2008,4,47
"HYDROPHILIDAE",10,"5.2008",13.9,2008,5,23
"HYDROPHILIDAE",43,"6.2008",16.6,2008,6,33
"HYDROPHILIDAE",92,"7.2008",18.7,2008,7,56
"HYDROPHILIDAE",15,"8.2008",17.8,2008,8,128
"HYDROPHILIDAE",2,"9.2008",14,2008,9,52
"HYDROPHILIDAE",0,"10.2008",10.4,2008,10,76
"HYDROPHILIDAE",0,"11.2008",5.7,2008,11,56
"HYDROPHILIDAE",0,"12.2008",3,2008,12,50
"HYDROPHILIDAE",0,"1.2009",0.9,2009,1,28
"HYDROPHILIDAE",0,"2.2009",0.8,2009,2,38
"HYDROPHILIDAE",0,"3.2009",4,2009,3,39
"HYDROPHILIDAE",4,"4.2009",9.8,2009,4,6
"HYDROPHILIDAE",4,"5.2009",12.8,2009,5,58
"HYDROPHILIDAE",13,"6.2009",15,2009,6,68
"HYDROPHILIDAE",13,"7.2009",18.8,2009,7,83
"HYDROPHILIDAE",25,"8.2009",18.5,2009,8,45
"HYDROPHILIDAE",0,"9.2009",15.3,2009,9,41
"HYDROPHILIDAE",0,"10.2009",8.4,2009,10,70
"HYDROPHILIDAE",0,"11.2009",6.6,2009,11,89
"HYDROPHILIDAE",0,"12.2009",1,2009,12,49
"MELYRIDAE",0,"1.1992",2.4,1992,1,34
"MELYRIDAE",0,"2.1992",3.5,1992,2,38
"MELYRIDAE",0,"3.1992",4.7,1992,3,56
"MELYRIDAE",0,"4.1992",7.1,1992,4,54
"MELYRIDAE",0,"5.1992",13.8,1992,5,18
"MELYRIDAE",1,"6.1992",18.5,1992,6,1
"MELYRIDAE",0,"7.1992",19.1,1992,7,51
"MELYRIDAE",0,"8.1992",17.7,1992,8,104
"MELYRIDAE",0,"9.1992",13.7,1992,9,37
"MELYRIDAE",0,"10.1992",7.1,1992,10,67
"MELYRIDAE",0,"11.1992",4.6,1992,11,96
"MELYRIDAE",0,"12.1992",2.9,1992,12,42
"MELYRIDAE",0,"1.1993",2.1,1993,1,74
"MELYRIDAE",0,"2.1993",1.6,1993,2,27
"MELYRIDAE",0,"3.1993",3.4,1993,3,16
"MELYRIDAE",0,"4.1993",8.3,1993,4,15
"MELYRIDAE",0,"5.1993",14.2,1993,5,23
"MELYRIDAE",2,"6.1993",15.2,1993,6,34
"MELYRIDAE",0,"7.1993",15.8,1993,7,114
"MELYRIDAE",0,"8.1993",15.2,1993,8,64
"MELYRIDAE",0,"9.1993",11.7,1993,9,95
"MELYRIDAE",0,"10.1993",8.1,1993,10,66
"MELYRIDAE",0,"11.1993",1.9,1993,11,40
"MELYRIDAE",0,"12.1993",2.9,1993,12,91
"MELYRIDAE",0,"1.1994",2.9,1994,1,84
"MELYRIDAE",0,"2.1994",-0.9,1994,2,46
"MELYRIDAE",0,"3.1994",3.8,1994,3,79
"MELYRIDAE",0,"4.1994",8.3,1994,4,41
"MELYRIDAE",1,"5.1994",11.7,1994,5,30
"MELYRIDAE",8,"6.1994",14.5,1994,6,61
"MELYRIDAE",5,"7.1994",20.6,1994,7,4
"MELYRIDAE",0,"8.1994",18.3,1994,8,84
"MELYRIDAE",0,"9.1994",13.7,1994,9,143
"MELYRIDAE",0,"10.1994",8.5,1994,10,48
"MELYRIDAE",0,"11.1994",6,1994,11,49
"MELYRIDAE",0,"12.1994",4.4,1994,12,95
"MELYRIDAE",0,"1.1995",0.6,1995,1,84
"MELYRIDAE",0,"2.1995",4,1995,2,68
"MELYRIDAE",0,"3.1995",3.5,1995,3,37
"MELYRIDAE",1,"4.1995",7,1995,4,53
"MELYRIDAE",0,"5.1995",11.3,1995,5,53
"MELYRIDAE",1,"6.1995",15.4,1995,6,53
"MELYRIDAE",0,"7.1995",18.7,1995,7,40
"MELYRIDAE",0,"8.1995",19.3,1995,8,24
"MELYRIDAE",0,"9.1995",13.9,1995,9,89
"MELYRIDAE",0,"10.1995",12.2,1995,10,40
"MELYRIDAE",0,"11.1995",3,1995,11,42
"MELYRIDAE",0,"12.1995",-1.4,1995,12,22
"MELYRIDAE",0,"1.1996",-1.6,1996,1,7
"MELYRIDAE",0,"2.1996",-2.7,1996,2,28
"MELYRIDAE",0,"3.1996",0.3,1996,3,13
"MELYRIDAE",0,"4.1996",7.6,1996,4,18
"MELYRIDAE",0,"5.1996",9.8,1996,5,90
"MELYRIDAE",25,"6.1996",15,1996,6,36
"MELYRIDAE",11,"7.1996",15.9,1996,7,57
"MELYRIDAE",2,"8.1996",18.7,1996,8,43
"MELYRIDAE",0,"9.1996",12.3,1996,9,55
"MELYRIDAE",0,"10.1996",10.3,1996,10,42
"MELYRIDAE",0,"11.1996",4.9,1996,11,69
"MELYRIDAE",0,"12.1996",-0.5,1996,12,28
"MELYRIDAE",0,"1.1997",-1.2,1997,1,5
"MELYRIDAE",0,"2.1997",3.2,1997,2,61
"MELYRIDAE",0,"3.1997",4.1,1997,3,20
"MELYRIDAE",0,"4.1997",6.3,1997,4,30
"MELYRIDAE",0,"5.1997",10.8,1997,5,73
"MELYRIDAE",1,"6.1997",16.2,1997,6,51
"MELYRIDAE",1,"7.1997",18.7,1997,7,55
"MELYRIDAE",0,"8.1997",20.6,1997,8,25
"MELYRIDAE",0,"9.1997",14.8,1997,9,41
"MELYRIDAE",0,"10.1997",8.4,1997,10,69
"MELYRIDAE",0,"11.1997",3.9,1997,11,44
"MELYRIDAE",0,"12.1997",2.7,1997,12,52
"MELYRIDAE",0,"1.1998",2.9,1998,1,49
"MELYRIDAE",0,"2.1998",5.1,1998,2,51
"MELYRIDAE",0,"3.1998",3.7,1998,3,48
"MELYRIDAE",0,"4.1998",7.7,1998,4,60
"MELYRIDAE",6,"5.1998",13,1998,5,33
"MELYRIDAE",28,"6.1998",15.4,1998,6,85
"MELYRIDAE",8,"7.1998",15.9,1998,7,97
"MELYRIDAE",0,"8.1998",15.7,1998,8,58
"MELYRIDAE",0,"9.1998",14.3,1998,9,70
"MELYRIDAE",0,"10.1998",9.3,1998,10,118
