"family","Count","MonthYear","Temp","Year","Month","Precip"
"GRACILLARIIDAE",35,"5.1994",11.7,1994,5,30
"GRACILLARIIDAE",14,"6.1994",14.5,1994,6,61
"GRACILLARIIDAE",168,"7.1994",20.6,1994,7,4
"GRACILLARIIDAE",82,"8.1994",18.3,1994,8,84
"GRACILLARIIDAE",10,"9.1994",13.7,1994,9,143
"GRACILLARIIDAE",0,"10.1994",8.5,1994,10,48
"GRACILLARIIDAE",0,"11.1994",6,1994,11,49
"GRACILLARIIDAE",0,"12.1994",4.4,1994,12,95
"GRACILLARIIDAE",0,"1.1995",0.6,1995,1,84
"GRACILLARIIDAE",0,"2.1995",4,1995,2,68
"GRACILLARIIDAE",0,"3.1995",3.5,1995,3,37
"GRACILLARIIDAE",6,"4.1995",7,1995,4,53
"GRACILLARIIDAE",10,"5.1995",11.3,1995,5,53
"GRACILLARIIDAE",92,"6.1995",15.4,1995,6,53
"GRACILLARIIDAE",322,"7.1995",18.7,1995,7,40
"GRACILLARIIDAE",796,"8.1995",19.3,1995,8,24
"GRACILLARIIDAE",16,"9.1995",13.9,1995,9,89
"GRACILLARIIDAE",10,"10.1995",12.2,1995,10,40
"GRACILLARIIDAE",0,"11.1995",3,1995,11,42
"GRACILLARIIDAE",0,"12.1995",-1.4,1995,12,22
"GRACILLARIIDAE",0,"1.1996",-1.6,1996,1,7
"GRACILLARIIDAE",0,"2.1996",-2.7,1996,2,28
"GRACILLARIIDAE",0,"3.1996",0.3,1996,3,13
"GRACILLARIIDAE",1,"4.1996",7.6,1996,4,18
"GRACILLARIIDAE",0,"5.1996",9.8,1996,5,90
"GRACILLARIIDAE",111,"6.1996",15,1996,6,36
"GRACILLARIIDAE",91,"7.1996",15.9,1996,7,57
"GRACILLARIIDAE",141,"8.1996",18.7,1996,8,43
"GRACILLARIIDAE",17,"9.1996",12.3,1996,9,55
"GRACILLARIIDAE",1,"10.1996",10.3,1996,10,42
"GRACILLARIIDAE",1,"11.1996",4.9,1996,11,69
"GRACILLARIIDAE",0,"12.1996",-0.5,1996,12,28
"GRACILLARIIDAE",0,"1.1997",-1.2,1997,1,5
"GRACILLARIIDAE",0,"2.1997",3.2,1997,2,61
"GRACILLARIIDAE",0,"3.1997",4.1,1997,3,20
"GRACILLARIIDAE",0,"4.1997",6.3,1997,4,30
"GRACILLARIIDAE",8,"5.1997",10.8,1997,5,73
"GRACILLARIIDAE",2,"6.1997",16.2,1997,6,51
"GRACILLARIIDAE",56,"7.1997",18.7,1997,7,55
"GRACILLARIIDAE",63,"8.1997",20.6,1997,8,25
"GRACILLARIIDAE",12,"9.1997",14.8,1997,9,41
"GRACILLARIIDAE",1,"10.1997",8.4,1997,10,69
"GRACILLARIIDAE",0,"11.1997",3.9,1997,11,44
"GRACILLARIIDAE",0,"12.1997",2.7,1997,12,52
"GRACILLARIIDAE",0,"1.1998",2.9,1998,1,49
"GRACILLARIIDAE",0,"2.1998",5.1,1998,2,51
"GRACILLARIIDAE",0,"3.1998",3.7,1998,3,48
"GRACILLARIIDAE",5,"4.1998",7.7,1998,4,60
"GRACILLARIIDAE",53,"5.1998",13,1998,5,33
"GRACILLARIIDAE",28,"6.1998",15.4,1998,6,85
"GRACILLARIIDAE",239,"7.1998",15.9,1998,7,97
"GRACILLARIIDAE",305,"8.1998",15.7,1998,8,58
"GRACILLARIIDAE",58,"9.1998",14.3,1998,9,70
"GRACILLARIIDAE",1,"10.1998",9.3,1998,10,118
"GRACILLARIIDAE",0,"11.1998",1.5,1998,11,43
"GRACILLARIIDAE",0,"12.1998",1.2,1998,12,59
"GRACILLARIIDAE",0,"1.1999",2.2,1999,1,64
"GRACILLARIIDAE",0,"2.1999",1,1999,2,48
"GRACILLARIIDAE",0,"3.1999",4.1,1999,3,45
"GRACILLARIIDAE",60,"4.1999",8.4,1999,4,52
"GRACILLARIIDAE",106,"5.1999",11.6,1999,5,57
"GRACILLARIIDAE",357,"6.1999",15.7,1999,6,106
"GRACILLARIIDAE",86,"7.1999",19,1999,7,40
"GRACILLARIIDAE",319,"8.1999",17.7,1999,8,109
"GRACILLARIIDAE",38,"9.1999",16.8,1999,9,51
"GRACILLARIIDAE",3,"10.1999",9.8,1999,10,55
"GRACILLARIIDAE",0,"11.1999",5.3,1999,11,29
"GRACILLARIIDAE",0,"12.1999",2.8,1999,12,112
"GRACILLARIIDAE",0,"1.2000",2.6,2000,1,44
"GRACILLARIIDAE",0,"2.2000",3.9,2000,2,44
"GRACILLARIIDAE",0,"3.2000",4.2,2000,3,55
"GRACILLARIIDAE",1,"4.2000",9.5,2000,4,44
"GRACILLARIIDAE",53,"5.2000",13.9,2000,5,35
"GRACILLARIIDAE",59,"6.2000",15.5,2000,6,81
"GRACILLARIIDAE",89,"7.2000",16.4,2000,7,39
"GRACILLARIIDAE",237,"8.2000",16.6,2000,8,47
"GRACILLARIIDAE",59,"9.2000",13.7,2000,9,67
"GRACILLARIIDAE",1,"10.2000",12.1,2000,10,61
"GRACILLARIIDAE",1,"11.2000",7.1,2000,11,67
"GRACILLARIIDAE",0,"12.2000",4.3,2000,12,58
"GRACILLARIIDAE",0,"1.2001",1.8,2001,1,39
"GRACILLARIIDAE",0,"2.2001",1,2001,2,40
"GRACILLARIIDAE",0,"3.2001",1.9,2001,3,28
"GRACILLARIIDAE",5,"4.2001",6.6,2001,4,55
"GRACILLARIIDAE",36,"5.2001",12.8,2001,5,27
"GRACILLARIIDAE",80,"6.2001",14.6,2001,6,61
"GRACILLARIIDAE",161,"7.2001",19,2001,7,37
"GRACILLARIIDAE",130,"8.2001",18,2001,8,102
"GRACILLARIIDAE",8,"9.2001",13.3,2001,9,117
"GRACILLARIIDAE",4,"10.2001",12.4,2001,10,42
"GRACILLARIIDAE",0,"11.2001",4.9,2001,11,46
"GRACILLARIIDAE",0,"12.2001",0.9,2001,12,49
"GRACILLARIIDAE",0,"1.2002",2.7,2002,1,68
"GRACILLARIIDAE",0,"2.2002",4.7,2002,2,82
"GRACILLARIIDAE",0,"3.2002",4.9,2002,3,29
"GRACILLARIIDAE",2,"4.2002",7.8,2002,4,31
"GRACILLARIIDAE",13,"5.2002",13.7,2002,5,53
"GRACILLARIIDAE",24,"6.2002",17,2002,6,78
"GRACILLARIIDAE",110,"7.2002",18.5,2002,7,89
"GRACILLARIIDAE",76,"8.2002",20.3,2002,8,65
"GRACILLARIIDAE",1,"9.2002",15.6,2002,9,36
"GRACILLARIIDAE",0,"10.2002",7.9,2002,10,111
"GRACILLARIIDAE",0,"11.2002",3.9,2002,11,66
"GRACILLARIIDAE",0,"12.2002",-0.1,2002,12,26
"GRACILLARIIDAE",0,"1.2003",0.2,2003,1,42
"GRACILLARIIDAE",0,"2.2003",-1.2,2003,2,10
"GRACILLARIIDAE",0,"3.2003",3.4,2003,3,10
"GRACILLARIIDAE",1,"4.2003",7.4,2003,4,42
"GRACILLARIIDAE",22,"5.2003",13,2003,5,57
"GRACILLARIIDAE",62,"6.2003",17.3,2003,6,49
"GRACILLARIIDAE",68,"7.2003",19.2,2003,7,86
"GRACILLARIIDAE",154,"8.2003",18.9,2003,8,43
"GRACILLARIIDAE",11,"9.2003",14.9,2003,9,45
"GRACILLARIIDAE",1,"10.2003",7.3,2003,10,48
"GRACILLARIIDAE",0,"11.2003",6.1,2003,11,44
"GRACILLARIIDAE",0,"12.2003",4,2003,12,52
"GRACILLARIIDAE",0,"1.2004",-0.6,2004,1,61
"GRACILLARIIDAE",0,"2.2004",2.1,2004,2,36
"GRACILLARIIDAE",0,"3.2004",4.1,2004,3,35
"GRACILLARIIDAE",1,"4.2004",8.7,2004,4,31
"GRACILLARIIDAE",45,"5.2004",12.5,2004,5,30
"GRACILLARIIDAE",29,"6.2004",14.9,2004,6,68
"GRACILLARIIDAE",206,"7.2004",16.3,2004,7,113
"GRACILLARIIDAE",120,"8.2004",18.7,2004,8,85
"GRACILLARIIDAE",14,"9.2004",14.6,2004,9,49
"GRACILLARIIDAE",1,"10.2004",10.1,2004,10,79
"GRACILLARIIDAE",0,"11.2004",4.8,2004,11,48
"GRACILLARIIDAE",0,"12.2004",4,2004,12,53
"GRACILLARIIDAE",0,"1.2005",3.4,2005,1,45
"GRACILLARIIDAE",0,"2.2005",0.4,2005,2,45
"GRACILLARIIDAE",0,"3.2005",1.6,2005,3,36
"GRACILLARIIDAE",1,"4.2005",8.1,2005,4,14
"GRACILLARIIDAE",35,"5.2005",12.2,2005,5,46
"GRACILLARIIDAE",49,"6.2005",15.4,2005,6,45
"GRACILLARIIDAE",100,"7.2005",18.7,2005,7,82
"GRACILLARIIDAE",93,"8.2005",16.6,2005,8,61
"GRACILLARIIDAE",23,"9.2005",15.4,2005,9,27
"GRACILLARIIDAE",0,"10.2005",11.6,2005,10,50
"GRACILLARIIDAE",1,"11.2005",5.6,2005,11,40
"GRACILLARIIDAE",0,"12.2005",2.5,2005,12,57
"GRACILLARIIDAE",0,"1.2006",-1.4,2006,1,20
"GRACILLARIIDAE",0,"2.2006",0.4,2006,2,45
"GRACILLARIIDAE",0,"3.2006",0.2,2006,3,39
"GRACILLARIIDAE",0,"4.2006",6.9,2006,4,45
"GRACILLARIIDAE",15,"5.2006",12.3,2006,5,66
"GRACILLARIIDAE",34,"6.2006",16.7,2006,6,30
"GRACILLARIIDAE",412,"7.2006",21.2,2006,7,23
"GRACILLARIIDAE",216,"8.2006",18.2,2006,8,156
"GRACILLARIIDAE",54,"9.2006",16.8,2006,9,35
"GRACILLARIIDAE",0,"10.2006",12.9,2006,10,77
"GRACILLARIIDAE",0,"11.2006",7.5,2006,11,70
"GRACILLARIIDAE",0,"12.2006",6.9,2006,12,60
"GRACILLARIIDAE",0,"1.2007",5,2007,1,92
"GRACILLARIIDAE",0,"2.2007",2.3,2007,2,59
"GRACILLARIIDAE",0,"3.2007",6.3,2007,3,34
"GRACILLARIIDAE",8,"4.2007",9.6,2007,4,11
"GRACILLARIIDAE",34,"5.2007",13.2,2007,5,61
"GRACILLARIIDAE",32,"6.2007",17.4,2007,6,110
"GRACILLARIIDAE",40,"7.2007",17.2,2007,7,144
"GRACILLARIIDAE",64,"8.2007",17.8,2007,8,69
"GRACILLARIIDAE",35,"9.2007",13.7,2007,9,72
"GRACILLARIIDAE",0,"10.2007",9.4,2007,10,30
"GRACILLARIIDAE",0,"11.2007",4.7,2007,11,37
"GRACILLARIIDAE",0,"12.2007",3.8,2007,12,54
"GRACILLARIIDAE",0,"1.2008",3.9,2008,1,61
"GRACILLARIIDAE",0,"2.2008",4.9,2008,2,30
"GRACILLARIIDAE",0,"3.2008",4.3,2008,3,59
"GRACILLARIIDAE",8,"4.2008",8.1,2008,4,47
"GRACILLARIIDAE",43,"5.2008",13.9,2008,5,23
"GRACILLARIIDAE",27,"6.2008",16.6,2008,6,33
"GRACILLARIIDAE",299,"7.2008",18.7,2008,7,56
"GRACILLARIIDAE",124,"8.2008",17.8,2008,8,128
"GRACILLARIIDAE",61,"9.2008",14,2008,9,52
"GRACILLARIIDAE",3,"10.2008",10.4,2008,10,76
"GRACILLARIIDAE",0,"11.2008",5.7,2008,11,56
"GRACILLARIIDAE",0,"12.2008",3,2008,12,50
"GRACILLARIIDAE",0,"1.2009",0.9,2009,1,28
"GRACILLARIIDAE",0,"2.2009",0.8,2009,2,38
"GRACILLARIIDAE",0,"3.2009",4,2009,3,39
"GRACILLARIIDAE",4,"4.2009",9.8,2009,4,6
"GRACILLARIIDAE",49,"5.2009",12.8,2009,5,58
"GRACILLARIIDAE",19,"6.2009",15,2009,6,68
"GRACILLARIIDAE",128,"7.2009",18.8,2009,7,83
"GRACILLARIIDAE",118,"8.2009",18.5,2009,8,45
"GRACILLARIIDAE",3,"9.2009",15.3,2009,9,41
"GRACILLARIIDAE",0,"10.2009",8.4,2009,10,70
"GRACILLARIIDAE",0,"11.2009",6.6,2009,11,89
"GRACILLARIIDAE",0,"12.2009",1,2009,12,49
"LYONETIDAE",0,"1.1992",2.4,1992,1,34
"LYONETIDAE",0,"2.1992",3.5,1992,2,38
"LYONETIDAE",0,"3.1992",4.7,1992,3,56
"LYONETIDAE",0,"4.1992",7.1,1992,4,54
"LYONETIDAE",0,"5.1992",13.8,1992,5,18
"LYONETIDAE",15,"6.1992",18.5,1992,6,1
"LYONETIDAE",20,"7.1992",19.1,1992,7,51
"LYONETIDAE",7,"8.1992",17.7,1992,8,104
"LYONETIDAE",0,"9.1992",13.7,1992,9,37
"LYONETIDAE",0,"10.1992",7.1,1992,10,67
"LYONETIDAE",0,"11.1992",4.6,1992,11,96
"LYONETIDAE",0,"12.1992",2.9,1992,12,42
"LYONETIDAE",0,"1.1993",2.1,1993,1,74
"LYONETIDAE",0,"2.1993",1.6,1993,2,27
"LYONETIDAE",0,"3.1993",3.4,1993,3,16
"LYONETIDAE",1,"4.1993",8.3,1993,4,15
"LYONETIDAE",0,"5.1993",14.2,1993,5,23
"LYONETIDAE",19,"6.1993",15.2,1993,6,34
"LYONETIDAE",4,"7.1993",15.8,1993,7,114
"LYONETIDAE",0,"8.1993",15.2,1993,8,64
"LYONETIDAE",0,"9.1993",11.7,1993,9,95
"LYONETIDAE",0,"10.1993",8.1,1993,10,66
"LYONETIDAE",0,"11.1993",1.9,1993,11,40
"LYONETIDAE",0,"12.1993",2.9,1993,12,91
"LYONETIDAE",0,"1.1994",2.9,1994,1,84
"LYONETIDAE",0,"2.1994",-0.9,1994,2,46
"LYONETIDAE",0,"3.1994",3.8,1994,3,79
"LYONETIDAE",0,"4.1994",8.3,1994,4,41
"LYONETIDAE",0,"5.1994",11.7,1994,5,30
"LYONETIDAE",1,"6.1994",14.5,1994,6,61
"LYONETIDAE",4,"7.1994",20.6,1994,7,4
"LYONETIDAE",6,"8.1994",18.3,1994,8,84
"LYONETIDAE",2,"9.1994",13.7,1994,9,143
"LYONETIDAE",0,"10.1994",8.5,1994,10,48
"LYONETIDAE",0,"11.1994",6,1994,11,49
"LYONETIDAE",0,"12.1994",4.4,1994,12,95
"LYONETIDAE",0,"1.1995",0.6,1995,1,84
"LYONETIDAE",0,"2.1995",4,1995,2,68
"LYONETIDAE",0,"3.1995",3.5,1995,3,37
"LYONETIDAE",0,"4.1995",7,1995,4,53
"LYONETIDAE",0,"5.1995",11.3,1995,5,53
"LYONETIDAE",14,"6.1995",15.4,1995,6,53
"LYONETIDAE",37,"7.1995",18.7,1995,7,40
"LYONETIDAE",213,"8.1995",19.3,1995,8,24
"LYONETIDAE",7,"9.1995",13.9,1995,9,89
"LYONETIDAE",9,"10.1995",12.2,1995,10,40
"LYONETIDAE",0,"11.1995",3,1995,11,42
"LYONETIDAE",0,"12.1995",-1.4,1995,12,22
"LYONETIDAE",0,"1.1996",-1.6,1996,1,7
"LYONETIDAE",0,"2.1996",-2.7,1996,2,28
"LYONETIDAE",0,"3.1996",0.3,1996,3,13
"LYONETIDAE",0,"4.1996",7.6,1996,4,18
"LYONETIDAE",0,"5.1996",9.8,1996,5,90
"LYONETIDAE",1,"6.1996",15,1996,6,36
"LYONETIDAE",51,"7.1996",15.9,1996,7,57
"LYONETIDAE",3,"8.1996",18.7,1996,8,43
"LYONETIDAE",1,"9.1996",12.3,1996,9,55
"LYONETIDAE",0,"10.1996",10.3,1996,10,42
"LYONETIDAE",0,"11.1996",4.9,1996,11,69
"LYONETIDAE",0,"12.1996",-0.5,1996,12,28
"LYONETIDAE",0,"1.1997",-1.2,1997,1,5
"LYONETIDAE",0,"2.1997",3.2,1997,2,61
"LYONETIDAE",0,"3.1997",4.1,1997,3,20
"LYONETIDAE",0,"4.1997",6.3,1997,4,30
"LYONETIDAE",1,"5.1997",10.8,1997,5,73
"LYONETIDAE",2,"6.1997",16.2,1997,6,51
"LYONETIDAE",19,"7.1997",18.7,1997,7,55
"LYONETIDAE",13,"8.1997",20.6,1997,8,25
"LYONETIDAE",2,"9.1997",14.8,1997,9,41
"LYONETIDAE",0,"10.1997",8.4,1997,10,69
"LYONETIDAE",0,"11.1997",3.9,1997,11,44
"LYONETIDAE",0,"12.1997",2.7,1997,12,52
"LYONETIDAE",0,"1.1998",2.9,1998,1,49
"LYONETIDAE",0,"2.1998",5.1,1998,2,51
"LYONETIDAE",0,"3.1998",3.7,1998,3,48
"LYONETIDAE",0,"4.1998",7.7,1998,4,60
"LYONETIDAE",0,"5.1998",13,1998,5,33
"LYONETIDAE",14,"6.1998",15.4,1998,6,85
"LYONETIDAE",4,"7.1998",15.9,1998,7,97
"LYONETIDAE",42,"8.1998",15.7,1998,8,58
"LYONETIDAE",5,"9.1998",14.3,1998,9,70
"LYONETIDAE",1,"10.1998",9.3,1998,10,118
"LYONETIDAE",0,"11.1998",1.5,1998,11,43
"LYONETIDAE",0,"12.1998",1.2,1998,12,59
"LYONETIDAE",0,"1.1999",2.2,1999,1,64
"LYONETIDAE",0,"2.1999",1,1999,2,48
"LYONETIDAE",0,"3.1999",4.1,1999,3,45
"LYONETIDAE",1,"4.1999",8.4,1999,4,52
"LYONETIDAE",0,"5.1999",11.6,1999,5,57
"LYONETIDAE",38,"6.1999",15.7,1999,6,106
"LYONETIDAE",56,"7.1999",19,1999,7,40
"LYONETIDAE",330,"8.1999",17.7,1999,8,109
"LYONETIDAE",9,"9.1999",16.8,1999,9,51
"LYONETIDAE",3,"10.1999",9.8,1999,10,55
"LYONETIDAE",0,"11.1999",5.3,1999,11,29
"LYONETIDAE",0,"12.1999",2.8,1999,12,112
"LYONETIDAE",0,"1.2000",2.6,2000,1,44
"LYONETIDAE",0,"2.2000",3.9,2000,2,44
"LYONETIDAE",0,"3.2000",4.2,2000,3,55
"LYONETIDAE",0,"4.2000",9.5,2000,4,44
"LYONETIDAE",1,"5.2000",13.9,2000,5,35
"LYONETIDAE",61,"6.2000",15.5,2000,6,81
"LYONETIDAE",36,"7.2000",16.4,2000,7,39
"LYONETIDAE",152,"8.2000",16.6,2000,8,47
"LYONETIDAE",4,"9.2000",13.7,2000,9,67
"LYONETIDAE",0,"10.2000",12.1,2000,10,61
"LYONETIDAE",0,"11.2000",7.1,2000,11,67
"LYONETIDAE",0,"12.2000",4.3,2000,12,58
"LYONETIDAE",0,"1.2001",1.8,2001,1,39
"LYONETIDAE",0,"2.2001",1,2001,2,40
"LYONETIDAE",0,"3.2001",1.9,2001,3,28
"LYONETIDAE",4,"4.2001",6.6,2001,4,55
"LYONETIDAE",1,"5.2001",12.8,2001,5,27
"LYONETIDAE",58,"6.2001",14.6,2001,6,61
"LYONETIDAE",99,"7.2001",19,2001,7,37
"LYONETIDAE",133,"8.2001",18,2001,8,102
"LYONETIDAE",1,"9.2001",13.3,2001,9,117
"LYONETIDAE",0,"10.2001",12.4,2001,10,42
"LYONETIDAE",0,"11.2001",4.9,2001,11,46
"LYONETIDAE",0,"12.2001",0.9,2001,12,49
"LYONETIDAE",0,"1.2002",2.7,2002,1,68
"LYONETIDAE",0,"2.2002",4.7,2002,2,82
"LYONETIDAE",0,"3.2002",4.9,2002,3,29
"LYONETIDAE",0,"4.2002",7.8,2002,4,31
"LYONETIDAE",0,"5.2002",13.7,2002,5,53
"LYONETIDAE",32,"6.2002",17,2002,6,78
"LYONETIDAE",4,"7.2002",18.5,2002,7,89
"LYONETIDAE",10,"8.2002",20.3,2002,8,65
"LYONETIDAE",0,"9.2002",15.6,2002,9,36
"LYONETIDAE",0,"10.2002",7.9,2002,10,111
"LYONETIDAE",0,"11.2002",3.9,2002,11,66
"LYONETIDAE",0,"12.2002",-0.1,2002,12,26
"LYONETIDAE",0,"1.2003",0.2,2003,1,42
"LYONETIDAE",0,"2.2003",-1.2,2003,2,10
"LYONETIDAE",0,"3.2003",3.4,2003,3,10
"LYONETIDAE",0,"4.2003",7.4,2003,4,42
"LYONETIDAE",0,"5.2003",13,2003,5,57
"LYONETIDAE",12,"6.2003",17.3,2003,6,49
"LYONETIDAE",3,"7.2003",19.2,2003,7,86
"LYONETIDAE",5,"8.2003",18.9,2003,8,43
"LYONETIDAE",0,"9.2003",14.9,2003,9,45
"LYONETIDAE",0,"10.2003",7.3,2003,10,48
"LYONETIDAE",0,"11.2003",6.1,2003,11,44
"LYONETIDAE",0,"12.2003",4,2003,12,52
"LYONETIDAE",0,"1.2004",-0.6,2004,1,61
"LYONETIDAE",0,"2.2004",2.1,2004,2,36
"LYONETIDAE",0,"3.2004",4.1,2004,3,35
"LYONETIDAE",0,"4.2004",8.7,2004,4,31
"LYONETIDAE",0,"5.2004",12.5,2004,5,30
"LYONETIDAE",1,"6.2004",14.9,2004,6,68
"LYONETIDAE",6,"7.2004",16.3,2004,7,113
"LYONETIDAE",6,"8.2004",18.7,2004,8,85
"LYONETIDAE",3,"9.2004",14.6,2004,9,49
"LYONETIDAE",2,"10.2004",10.1,2004,10,79
"LYONETIDAE",0,"11.2004",4.8,2004,11,48
"LYONETIDAE",0,"12.2004",4,2004,12,53
"LYONETIDAE",0,"1.2005",3.4,2005,1,45
"LYONETIDAE",0,"2.2005",0.4,2005,2,45
"LYONETIDAE",0,"3.2005",1.6,2005,3,36
"LYONETIDAE",1,"4.2005",8.1,2005,4,14
"LYONETIDAE",1,"5.2005",12.2,2005,5,46
"LYONETIDAE",10,"6.2005",15.4,2005,6,45
"LYONETIDAE",31,"7.2005",18.7,2005,7,82
"LYONETIDAE",93,"8.2005",16.6,2005,8,61
"LYONETIDAE",4,"9.2005",15.4,2005,9,27
"LYONETIDAE",0,"10.2005",11.6,2005,10,50
"LYONETIDAE",0,"11.2005",5.6,2005,11,40
"LYONETIDAE",0,"12.2005",2.5,2005,12,57
"LYONETIDAE",0,"1.2006",-1.4,2006,1,20
"LYONETIDAE",0,"2.2006",0.4,2006,2,45
"LYONETIDAE",0,"3.2006",0.2,2006,3,39
"LYONETIDAE",0,"4.2006",6.9,2006,4,45
"LYONETIDAE",0,"5.2006",12.3,2006,5,66
"LYONETIDAE",5,"6.2006",16.7,2006,6,30
"LYONETIDAE",13,"7.2006",21.2,2006,7,23
"LYONETIDAE",5,"8.2006",18.2,2006,8,156
"LYONETIDAE",0,"9.2006",16.8,2006,9,35
"LYONETIDAE",0,"10.2006",12.9,2006,10,77
"LYONETIDAE",0,"11.2006",7.5,2006,11,70
"LYONETIDAE",0,"12.2006",6.9,2006,12,60
"LYONETIDAE",0,"1.2007",5,2007,1,92
"LYONETIDAE",0,"2.2007",2.3,2007,2,59
"LYONETIDAE",0,"3.2007",6.3,2007,3,34
"LYONETIDAE",0,"4.2007",9.6,2007,4,11
"LYONETIDAE",0,"5.2007",13.2,2007,5,61
"LYONETIDAE",6,"6.2007",17.4,2007,6,110
"LYONETIDAE",1,"7.2007",17.2,2007,7,144
"LYONETIDAE",8,"8.2007",17.8,2007,8,69
"LYONETIDAE",0,"9.2007",13.7,2007,9,72
"LYONETIDAE",0,"10.2007",9.4,2007,10,30
"LYONETIDAE",0,"11.2007",4.7,2007,11,37
"LYONETIDAE",0,"12.2007",3.8,2007,12,54
"LYONETIDAE",0,"1.2008",3.9,2008,1,61
"LYONETIDAE",0,"2.2008",4.9,2008,2,30
"LYONETIDAE",0,"3.2008",4.3,2008,3,59
"LYONETIDAE",0,"4.2008",8.1,2008,4,47
"LYONETIDAE",0,"5.2008",13.9,2008,5,23
"LYONETIDAE",21,"6.2008",16.6,2008,6,33
"LYONETIDAE",65,"7.2008",18.7,2008,7,56
"LYONETIDAE",39,"8.2008",17.8,2008,8,128
"LYONETIDAE",4,"9.2008",14,2008,9,52
"LYONETIDAE",5,"10.2008",10.4,2008,10,76
"LYONETIDAE",0,"11.2008",5.7,2008,11,56
"LYONETIDAE",0,"12.2008",3,2008,12,50
"LYONETIDAE",0,"1.2009",0.9,2009,1,28
"LYONETIDAE",0,"2.2009",0.8,2009,2,38
"LYONETIDAE",0,"3.2009",4,2009,3,39
"LYONETIDAE",4,"4.2009",9.8,2009,4,6
"LYONETIDAE",0,"5.2009",12.8,2009,5,58
"LYONETIDAE",59,"6.2009",15,2009,6,68
"LYONETIDAE",67,"7.2009",18.8,2009,7,83
"LYONETIDAE",59,"8.2009",18.5,2009,8,45
"LYONETIDAE",0,"9.2009",15.3,2009,9,41
"LYONETIDAE",0,"10.2009",8.4,2009,10,70
"LYONETIDAE",0,"11.2009",6.6,2009,11,89
"LYONETIDAE",0,"12.2009",1,2009,12,49
"NEPTICULIDAE",0,"1.1992",2.4,1992,1,34
"NEPTICULIDAE",0,"2.1992",3.5,1992,2,38
"NEPTICULIDAE",0,"3.1992",4.7,1992,3,56
"NEPTICULIDAE",0,"4.1992",7.1,1992,4,54
"NEPTICULIDAE",0,"5.1992",13.8,1992,5,18
"NEPTICULIDAE",14,"6.1992",18.5,1992,6,1
"NEPTICULIDAE",9,"7.1992",19.1,1992,7,51
"NEPTICULIDAE",8,"8.1992",17.7,1992,8,104
"NEPTICULIDAE",0,"9.1992",13.7,1992,9,37
"NEPTICULIDAE",0,"10.1992",7.1,1992,10,67
"NEPTICULIDAE",0,"11.1992",4.6,1992,11,96
"NEPTICULIDAE",0,"12.1992",2.9,1992,12,42
"NEPTICULIDAE",0,"1.1993",2.1,1993,1,74
"NEPTICULIDAE",0,"2.1993",1.6,1993,2,27
"NEPTICULIDAE",0,"3.1993",3.4,1993,3,16
"NEPTICULIDAE",2,"4.1993",8.3,1993,4,15
"NEPTICULIDAE",9,"5.1993",14.2,1993,5,23
"NEPTICULIDAE",195,"6.1993",15.2,1993,6,34
"NEPTICULIDAE",31,"7.1993",15.8,1993,7,114
"NEPTICULIDAE",0,"8.1993",15.2,1993,8,64
"NEPTICULIDAE",0,"9.1993",11.7,1993,9,95
"NEPTICULIDAE",0,"10.1993",8.1,1993,10,66
"NEPTICULIDAE",0,"11.1993",1.9,1993,11,40
"NEPTICULIDAE",0,"12.1993",2.9,1993,12,91
"NEPTICULIDAE",0,"1.1994",2.9,1994,1,84
"NEPTICULIDAE",0,"2.1994",-0.9,1994,2,46
"NEPTICULIDAE",0,"3.1994",3.8,1994,3,79
"NEPTICULIDAE",0,"4.1994",8.3,1994,4,41
"NEPTICULIDAE",8,"5.1994",11.7,1994,5,30
"NEPTICULIDAE",316,"6.1994",14.5,1994,6,61
"NEPTICULIDAE",25,"7.1994",20.6,1994,7,4
"NEPTICULIDAE",16,"8.1994",18.3,1994,8,84
"NEPTICULIDAE",0,"9.1994",13.7,1994,9,143
"NEPTICULIDAE",0,"10.1994",8.5,1994,10,48
"NEPTICULIDAE",0,"11.1994",6,1994,11,49
"NEPTICULIDAE",0,"12.1994",4.4,1994,12,95
"NEPTICULIDAE",0,"1.1995",0.6,1995,1,84
"NEPTICULIDAE",0,"2.1995",4,1995,2,68
"NEPTICULIDAE",0,"3.1995",3.5,1995,3,37
"NEPTICULIDAE",1,"4.1995",7,1995,4,53
"NEPTICULIDAE",0,"5.1995",11.3,1995,5,53
"NEPTICULIDAE",41,"6.1995",15.4,1995,6,53
"NEPTICULIDAE",14,"7.1995",18.7,1995,7,40
"NEPTICULIDAE",44,"8.1995",19.3,1995,8,24
"NEPTICULIDAE",0,"9.1995",13.9,1995,9,89
"NEPTICULIDAE",0,"10.1995",12.2,1995,10,40
"NEPTICULIDAE",0,"11.1995",3,1995,11,42
"NEPTICULIDAE",0,"12.1995",-1.4,1995,12,22
"NEPTICULIDAE",0,"1.1996",-1.6,1996,1,7
"NEPTICULIDAE",0,"2.1996",-2.7,1996,2,28
"NEPTICULIDAE",0,"3.1996",0.3,1996,3,13
"NEPTICULIDAE",0,"4.1996",7.6,1996,4,18
"NEPTICULIDAE",0,"5.1996",9.8,1996,5,90
"NEPTICULIDAE",31,"6.1996",15,1996,6,36
"NEPTICULIDAE",24,"7.1996",15.9,1996,7,57
"NEPTICULIDAE",10,"8.1996",18.7,1996,8,43
